,classifier,classifier__C,classifier__penalty,classifier__solver,Accuracy,Precision,ROC AUC,F1,class_weight,criterion,max_features,n_estimators,n_jobs,Accuracy,Precision,ROC AUC,F1,classifier,classifier__criterion,classifier__min_samples_leaf,classifier__splitter,Accuracy,Precision,ROC AUC,F1
8,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l1,saga,0.8422000000000001,0.43398047775515,0.902235141942981,0.5668166591842294,balanced,entropy,1.0,1024.0,-1.0,0.8798000000000001,0.6320843214756258,0.8742004034628608,0.193231021907852,DecisionTreeClassifier(class_weight='balanced'),gini,16.0,best,0.8138,0.38725568774571906,0.8620843815764389,0.5245971593275661
9,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l1,saga,0.8426,0.43453324676340843,0.9014080246798752,0.5665007619218649,balanced,entropy,2.0,1024.0,-1.0,0.883,0.6551260638354959,0.8875941623152634,0.2508216305441463,DecisionTreeClassifier(class_weight='balanced'),gini,18.0,best,0.8042,0.37646315572142697,0.8671748546942732,0.5182219955633057
10,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l1,saga,0.8426,0.43456535253881307,0.9013100757779077,0.5665200629054684,balanced,entropy,4.0,1024.0,-1.0,0.8858,0.6498129524498173,0.9014785483138773,0.31405490829018384,DecisionTreeClassifier(class_weight='balanced'),gini,20.0,best,0.7978000000000001,0.36796664450297667,0.8700855493720294,0.5113127727656435
11,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l1,saga,0.8426,0.43456535253881307,0.9012973750724482,0.5665200629054684,balanced,entropy,6.0,1024.0,-1.0,0.8888,0.6521695447409733,0.908049929143037,0.3706893143101914,DecisionTreeClassifier(class_weight='balanced'),entropy,1.0,best,0.8568,0.43108893062575326,0.6685784361174816,0.42373701004561665
12,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l1,saga,0.8426,0.43456535253881307,0.9013010073415266,0.5665200629054684,balanced,entropy,8.0,1024.0,-1.0,0.8889999999999999,0.6294174578166525,0.9098481374068257,0.40864348062622097,DecisionTreeClassifier(class_weight='balanced'),entropy,2.0,best,0.8573999999999999,0.4431383812762818,0.7103161052561227,0.47348554984871233
13,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",,none,sag,0.8426,0.43456535253881307,0.9013046396106053,0.5665200629054684,balanced,entropy,12.0,1024.0,-1.0,0.891,0.6189945076021026,0.9112721710937375,0.4529678101206397,DecisionTreeClassifier(class_weight='balanced'),entropy,4.0,best,0.8309999999999998,0.4008055780956206,0.7755254860493638,0.5040444295823658
14,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",,none,saga,0.8426,0.43456535253881307,0.9012955589379089,0.5665200629054684,balanced,entropy,16.0,1024.0,-1.0,0.89,0.6028043290078449,0.9121619685128121,0.46582338818752866,DecisionTreeClassifier(class_weight='balanced'),entropy,6.0,best,0.8215999999999999,0.3855523099819202,0.8007458595796028,0.496000149228062
15,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,sag,0.5741999999999999,0.1489294117647059,0.8686708037854702,0.19181050262362212,balanced,entropy,20.0,1024.0,-1.0,0.892,0.6122991484274142,0.9112509149188689,0.47792522195531084,DecisionTreeClassifier(class_weight='balanced'),entropy,8.0,best,0.8255999999999999,0.39855158292547765,0.827733397473444,0.5193564736521895
16,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,saga,0.575,0.0506,0.868688928421917,0.08983563461680913,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,10.0,best,0.8166,0.38704618382941747,0.837656306063608,0.5159512113133614
17,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l2,sag,0.5248,0.30335716519947037,0.8686780071420512,0.37050158416082923,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,12.0,best,0.8026,0.3718895771300448,0.8521606553645397,0.5106973553297227
18,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l2,saga,0.7322,0.4685711527612361,0.8686816394111296,0.22375726171456586,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,14.0,best,0.8004,0.3708229654565138,0.8599827732879494,0.5121821861871364
19,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l2,sag,0.869,0.4871122865163864,0.8687306383347437,0.5340896692181754,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,16.0,best,0.8082,0.3831698839106685,0.865301397367439,0.5272984196189832
20,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l2,saga,0.8674,0.48229175295972304,0.8687342583675071,0.5360255970794411,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,18.0,best,0.8039999999999999,0.3773504939080323,0.8636798722808214,0.5210762637067037
21,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l2,sag,0.8655999999999999,0.47676116924093037,0.869240433742404,0.5332487139340092,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,20.0,best,0.7944,0.3661455214487055,0.867293555944517,0.5129836140167914
22,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l2,saga,0.8666,0.48005841575695174,0.8692386176078646,0.5351982592467438,,,,,,,,,,,,,,,,,
23,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l2,sag,0.8671999999999999,0.481414976462211,0.87350874471508,0.5449397878176392,,,,,,,,,,,,,,,,,
24,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l2,saga,0.867,0.48092387762857075,0.87350874471508,0.5445991521062429,,,,,,,,,,,,,,,,,
25,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l2,sag,0.8586,0.46131207582702627,0.8864636684681088,0.549516056299818,,,,,,,,,,,,,,,,,
26,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l2,saga,0.8586,0.46131207582702627,0.886458220064491,0.549516056299818,,,,,,,,,,,,,,,,,
27,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l2,sag,0.8482,0.4417897590083221,0.8997698069005381,0.5560306690693441,,,,,,,,,,,,,,,,,
28,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l2,saga,0.8482,0.4417897590083221,0.8997752185952104,0.5560306690693441,,,,,,,,,,,,,,,,,
29,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l2,sag,0.8436,0.4366563720501884,0.9032671030832509,0.5687112888396838,,,,,,,,,,,,,,,,,
30,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l2,saga,0.8436,0.4366563720501884,0.9032671030832509,0.5687112888396838,,,,,,,,,,,,,,,,,
31,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l2,sag,0.8423999999999999,0.4343157083038438,0.9017619017160943,0.5666987821386265,,,,,,,,,,,,,,,,,
32,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l2,saga,0.8423999999999999,0.4343157083038438,0.9017619017160943,0.5666987821386265,,,,,,,,,,,,,,,,,
33,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l2,sag,0.8426,0.4345110265932881,0.9013426927817232,0.5664937720929928,,,,,,,,,,,,,,,,,
34,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l2,saga,0.8426,0.4345110265932881,0.9013463128144863,0.5664937720929928,,,,,,,,,,,,,,,,,
35,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l2,sag,0.8426,0.43456535253881307,0.9013010073415268,0.5665200629054684,,,,,,,,,,,,,,,,,
36,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l2,saga,0.8426,0.43456535253881307,0.9013010073415268,0.5665200629054684,,,,,,,,,,,,,,,,,
37,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l2,sag,0.8426,0.43456535253881307,0.90130462737429,0.5665200629054684,,,,,,,,,,,,,,,,,
38,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l2,saga,0.8426,0.43456535253881307,0.9013010073415266,0.5665200629054684,,,,,,,,,,,,,,,,,
39,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l2,sag,0.8426,0.43456535253881307,0.9013046396106053,0.5665200629054684,,,,,,,,,,,,,,,,,
40,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l2,saga,0.8426,0.43456535253881307,0.901297375072448,0.5665200629054684,,,,,,,,,,,,,,,,,
0,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l1,saga,0.2734,0.098,0.5,0.1746099621747833,balanced,gini,1.0,1024.0,-1.0,0.8914,0.7894742684216368,0.8710048018378502,0.2645232873965268,DecisionTreeClassifier(class_weight='balanced'),gini,1.0,best,0.8593999999999999,0.4286983427786618,0.6784632598979398,0.4335313142185949
1,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l1,saga,0.5753999999999999,0.049,0.5,0.08730498108739165,balanced,gini,2.0,1024.0,-1.0,0.8928,0.750448717948718,0.883088935344011,0.30439204052223945,DecisionTreeClassifier(class_weight='balanced'),gini,2.0,best,0.8523999999999999,0.4174369038024984,0.7119603527712446,0.46181733270802267
2,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l1,saga,0.5753999999999999,0.049,0.5,0.08730498108739165,balanced,gini,4.0,1024.0,-1.0,0.8937999999999999,0.7395833333333334,0.8974280775019527,0.32482675911041126,DecisionTreeClassifier(class_weight='balanced'),gini,4.0,best,0.8283999999999999,0.38636540905874417,0.7803532164898369,0.4927122473139523
3,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l1,saga,0.42460000000000003,0.0736,0.5,0.13111620103396332,balanced,gini,6.0,1024.0,-1.0,0.8943999999999999,0.7069640504423113,0.9029221337008719,0.3605969301533061,DecisionTreeClassifier(class_weight='balanced'),gini,6.0,best,0.819,0.377744575951536,0.810898861858726,0.4995331581946501
4,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l1,saga,0.5757999999999999,0.0492,0.5,0.08762243989314336,balanced,gini,8.0,1024.0,-1.0,0.8926000000000002,0.6634340537834568,0.9060237646538203,0.37025822403164793,DecisionTreeClassifier(class_weight='balanced'),gini,8.0,best,0.8106,0.3685427021831037,0.8284939153448437,0.49695702209317627
5,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l1,saga,0.8171999999999999,0.35227039380332403,0.8118731049392471,0.436810938432033,balanced,gini,12.0,1024.0,-1.0,0.8934000000000001,0.6477597912419846,0.9072147597335001,0.3985104895585507,DecisionTreeClassifier(class_weight='balanced'),gini,10.0,best,0.8032,0.35717049538120527,0.8386686961341242,0.4839772819992003
6,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l1,saga,0.833,0.3962755214535797,0.8624894603629498,0.5017337973584121,balanced,gini,16.0,1024.0,-1.0,0.8917999999999999,0.6216059481330445,0.9078690426256232,0.4045826755931593,DecisionTreeClassifier(class_weight='balanced'),gini,12.0,best,0.7982,0.3525660424961249,0.8456675412672381,0.4834085124298853
7,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l1,saga,0.8366,0.41367418562010466,0.8962486944401935,0.5421737772973618,balanced,gini,20.0,1024.0,-1.0,0.8911999999999999,0.6085670942720389,0.9068819270455295,0.41471619918894104,DecisionTreeClassifier(class_weight='balanced'),gini,14.0,best,0.8028000000000001,0.36303479889704826,0.8561197188574781,0.49728511006949566
8,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l1,saga,0.8366,0.4133297954763867,0.8947797118913352,0.5412263715998801,balanced,entropy,1.0,1024.0,-1.0,0.8912000000000001,0.7690450113289221,0.8700871034822045,0.2675955232438819,DecisionTreeClassifier(class_weight='balanced'),gini,16.0,best,0.7898,0.34762539893501765,0.8541248226265745,0.48406404590026286
9,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l1,saga,0.8352,0.41025717530057176,0.8941069455150453,0.5374672741783056,balanced,entropy,2.0,1024.0,-1.0,0.8934000000000001,0.7682839274546591,0.8830221791383082,0.3041536734531476,DecisionTreeClassifier(class_weight='balanced'),gini,18.0,best,0.7962,0.35373808786581873,0.8554376184866817,0.48985089298947165
10,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l1,saga,0.8358000000000001,0.4113290197595131,0.8940083794241221,0.5383764958110672,balanced,entropy,4.0,1024.0,-1.0,0.8944000000000001,0.7427976190476191,0.8986758495408079,0.33469009116577403,DecisionTreeClassifier(class_weight='balanced'),gini,20.0,best,0.7931999999999999,0.35116495258315733,0.8571743363738011,0.4884240637354008
11,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l1,saga,0.8358000000000001,0.4113290197595131,0.8939953486860481,0.5383764958110672,balanced,entropy,6.0,1024.0,-1.0,0.8944000000000001,0.6896264775413712,0.9050383406003804,0.3724650034335542,DecisionTreeClassifier(class_weight='balanced'),entropy,1.0,best,0.8657999999999999,0.4515387359810683,0.6835666281361974,0.44595463647751615
12,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l1,saga,0.8358000000000001,0.4113290197595131,0.8939953486860481,0.5383764958110672,balanced,entropy,8.0,1024.0,-1.0,0.8934,0.6576488346428037,0.9076951001559517,0.38586435542221453,DecisionTreeClassifier(class_weight='balanced'),entropy,2.0,best,0.8586,0.4337435594802332,0.7053862749048738,0.4623568063889495
13,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",,none,sag,0.8358000000000001,0.4113290197595131,0.8939934684830891,0.5383764958110672,balanced,entropy,12.0,1024.0,-1.0,0.8934,0.6368100923345567,0.9085126005147292,0.41204625600276207,DecisionTreeClassifier(class_weight='balanced'),entropy,4.0,best,0.8331999999999999,0.3941460947105114,0.7748259349396278,0.49590600532945295
14,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",,none,saga,0.8358000000000001,0.4113290197595131,0.8939953486860481,0.5383764958110672,balanced,entropy,16.0,1024.0,-1.0,0.8907999999999999,0.6039343338957299,0.9092182990458559,0.4175397420547755,DecisionTreeClassifier(class_weight='balanced'),entropy,6.0,best,0.8155999999999999,0.3715434985306237,0.8000058753443218,0.4903774694125425
15,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,sag,0.575,0.048799999999999996,0.8543132978711471,0.08698752228163995,balanced,entropy,20.0,1024.0,-1.0,0.891,0.5993966817496229,0.9086528667780062,0.4301455283280126,DecisionTreeClassifier(class_weight='balanced'),entropy,8.0,best,0.7996000000000001,0.35101014027339583,0.8193949635431597,0.47699372456462585
16,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,saga,0.2738,0.0982,0.8543041582216301,0.17492742098053501,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,10.0,best,0.792,0.34186717369641767,0.8305782086525049,0.4684026290324644
17,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l2,sag,0.7138,0.39034937485771526,0.8543059730832695,0.4010205635016673,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,12.0,best,0.7876,0.34067731005112145,0.8349335216757835,0.4742734997227969
18,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l2,saga,0.7456,0.5489722213101935,0.8543170974818567,0.3154588677752923,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,14.0,best,0.7852,0.3400048551797915,0.848285955888266,0.47548469374755153
19,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l2,sag,0.8542,0.4258680600404311,0.854378569175892,0.47520375190909386,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,16.0,best,0.7834,0.33860043600764206,0.8500431167635056,0.47575469576506696
20,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l2,saga,0.8536000000000001,0.4217533034885559,0.854376702041197,0.4684977011687407,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,18.0,best,0.7918000000000001,0.35039009970735474,0.854592089904003,0.4883439066864236
21,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l2,sag,0.8533999999999999,0.42254159994130347,0.8550610502053104,0.47289156088665774,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,20.0,best,0.7952,0.35308902495697053,0.855981765754801,0.4883009820510259
22,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l2,saga,0.8538,0.4232152010361244,0.8550629042717415,0.4725574208659763,,,,,,,,,,,,,,,,,
23,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l2,sag,0.8516,0.42174566678230835,0.8602970922013018,0.48320877691339764,,,,,,,,,,,,,,,,,
24,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l2,saga,0.8516,0.42156588496452707,0.8603045607400823,0.48308048385859015,,,,,,,,,,,,,,,,,
25,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l2,sag,0.8475999999999999,0.4224850178959536,0.8738075042422466,0.5143672753615323,,,,,,,,,,,,,,,,,
26,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l2,saga,0.8474,0.42204545745639316,0.8738112123751091,0.5140339618682879,,,,,,,,,,,,,,,,,
27,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l2,sag,0.8375999999999999,0.4103598523872325,0.8884007482331944,0.5270091836140721,,,,,,,,,,,,,,,,,
28,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l2,saga,0.8375999999999999,0.4103598523872325,0.8884081775671829,0.5270091836140721,,,,,,,,,,,,,,,,,
29,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l2,sag,0.8346,0.40879087440266415,0.894606968447858,0.5349687064593625,,,,,,,,,,,,,,,,,
30,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l2,saga,0.8346,0.40879087440266415,0.8946051274496908,0.5349687064593625,,,,,,,,,,,,,,,,,
31,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l2,sag,0.8366,0.4128720693261,0.8943167686601046,0.5405196128748411,,,,,,,,,,,,,,,,,
32,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l2,saga,0.8363999999999999,0.4123515696464075,0.8943148884571455,0.539676715038723,,,,,,,,,,,,,,,,,
33,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l2,sag,0.8358000000000001,0.4113290197595131,0.8940455522305933,0.5383764958110672,,,,,,,,,,,,,,,,,
34,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l2,saga,0.8358000000000001,0.4113290197595131,0.8940455522305933,0.5383764958110672,,,,,,,,,,,,,,,,,
35,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l2,sag,0.8358000000000001,0.4113290197595131,0.8940028041565646,0.5383764958110672,,,,,,,,,,,,,,,,,
36,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l2,saga,0.8358000000000001,0.4113290197595131,0.8940046582229957,0.5383764958110672,,,,,,,,,,,,,,,,,
37,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l2,sag,0.8358000000000001,0.4113290197595131,0.8939953225495202,0.5383764958110672,,,,,,,,,,,,,,,,,
38,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l2,saga,0.8358000000000001,0.4113290197595131,0.8939972027524794,0.5383764958110672,,,,,,,,,,,,,,,,,
39,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l2,sag,0.8358000000000001,0.4113290197595131,0.8939934684830891,0.5383764958110672,,,,,,,,,,,,,,,,,
40,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l2,saga,0.8358000000000001,0.4113290197595131,0.8939953486860481,0.5383764958110672,,,,,,,,,,,,,,,,,
0,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l1,saga,0.7254,0.0248,0.5,0.044128113879003554,balanced,gini,1.0,1024.0,-1.0,0.892,0.7741269841269841,0.8847533521536942,0.2929576299238663,DecisionTreeClassifier(class_weight='balanced'),gini,1.0,best,0.8652000000000001,0.45565018705470184,0.688768735138775,0.45463825036657834
1,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l1,saga,0.1242,0.1242,0.5,0.22095689996045867,balanced,gini,2.0,1024.0,-1.0,0.8936,0.7646247086247087,0.8962590827262588,0.31957274380896905,DecisionTreeClassifier(class_weight='balanced'),gini,2.0,best,0.8558,0.4332697861066242,0.7173934310291858,0.4740938720007695
2,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l1,saga,0.7258,0.025,0.5,0.04444444444444444,balanced,gini,4.0,1024.0,-1.0,0.8939999999999999,0.7376219076219076,0.9105521380300065,0.34178950591841584,DecisionTreeClassifier(class_weight='balanced'),gini,4.0,best,0.8273999999999999,0.38806841953256044,0.7747535961534414,0.4929750480748375
3,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l1,saga,0.7254,0.0248,0.5,0.044128113879003554,balanced,gini,6.0,1024.0,-1.0,0.8952,0.7289623515853746,0.9157162782905119,0.363584215169419,DecisionTreeClassifier(class_weight='balanced'),gini,6.0,best,0.8166,0.3796246329417369,0.814358058657913,0.5039431689879711
4,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l1,saga,0.5753999999999999,0.0498,0.5,0.08857255832344799,balanced,gini,8.0,1024.0,-1.0,0.8932,0.6792336574564359,0.9175238864465627,0.3792952164300216,DecisionTreeClassifier(class_weight='balanced'),gini,8.0,best,0.8112,0.3751804103578594,0.8354991561391326,0.505340002376569
5,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l1,saga,0.8432000000000001,0.41286055288038453,0.8477896646676346,0.49423584496235734,balanced,gini,12.0,1024.0,-1.0,0.8942,0.6687982506702361,0.9189247610798983,0.41160308731801154,DecisionTreeClassifier(class_weight='balanced'),gini,10.0,best,0.8085999999999999,0.3714670911895769,0.8349042581823538,0.5021525814104649
6,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l1,saga,0.8450000000000001,0.42233105316450203,0.8739353237043117,0.519206609456487,balanced,gini,16.0,1024.0,-1.0,0.8926000000000001,0.6434059565207106,0.9190566670285966,0.4167537285834019,DecisionTreeClassifier(class_weight='balanced'),gini,12.0,best,0.7990000000000002,0.3600183195925944,0.8443566385876313,0.4947756671947604
7,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l1,saga,0.8475999999999999,0.4368088498682594,0.9079545255644635,0.5606155643172415,balanced,gini,20.0,1024.0,-1.0,0.8946,0.6436411602894058,0.9175608652315722,0.4424876168801564,DecisionTreeClassifier(class_weight='balanced'),gini,14.0,best,0.7958000000000001,0.3581748527936145,0.8604036801969572,0.4967320951598001
8,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l1,saga,0.851,0.4452772836611435,0.909147602213665,0.5752859878635121,balanced,entropy,1.0,1024.0,-1.0,0.8924,0.7747526747526747,0.8859131916166909,0.29749983592038143,DecisionTreeClassifier(class_weight='balanced'),gini,16.0,best,0.7984,0.3609691978685383,0.862964855737222,0.4988751086708033
9,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l1,saga,0.8517999999999999,0.44692288331823216,0.9085540659133471,0.576635455312217,balanced,entropy,2.0,1024.0,-1.0,0.8949999999999999,0.7792342361926293,0.8979965667318982,0.33247200883276834,DecisionTreeClassifier(class_weight='balanced'),gini,18.0,best,0.8006,0.36229486862553084,0.8647275071018244,0.49796089526921394
10,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l1,saga,0.852,0.44726566184092703,0.9084714388569746,0.5765230321744437,balanced,entropy,4.0,1024.0,-1.0,0.8952,0.7391763080550267,0.9101441274414495,0.35732654690431664,DecisionTreeClassifier(class_weight='balanced'),gini,20.0,best,0.786,0.3460732063035598,0.8625775439766009,0.4847504907641104
11,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l1,saga,0.852,0.44726566184092703,0.9084824608547442,0.5765230321744437,balanced,entropy,6.0,1024.0,-1.0,0.8956,0.723405025547512,0.9162063468383732,0.37521672097881137,DecisionTreeClassifier(class_weight='balanced'),entropy,1.0,best,0.8677999999999999,0.47184783568058036,0.7006743429497295,0.4747029247606602
12,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l1,saga,0.852,0.44726566184092703,0.9084824734970436,0.5765230321744437,balanced,entropy,8.0,1024.0,-1.0,0.8956,0.7016241817481709,0.9191007653809734,0.39648268522047714,DecisionTreeClassifier(class_weight='balanced'),entropy,2.0,best,0.8532,0.42694821919298953,0.7131666527786547,0.4671892798289122
13,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",,none,sag,0.852,0.44726566184092703,0.9084787910695873,0.5765230321744437,balanced,entropy,12.0,1024.0,-1.0,0.8948,0.6646886446886446,0.9204992160175072,0.4282013665637955,DecisionTreeClassifier(class_weight='balanced'),entropy,4.0,best,0.8370000000000001,0.4069340709021409,0.7753169143025482,0.5050784731320446
14,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",,none,saga,0.852,0.44726566184092703,0.9084824734970436,0.5765230321744437,balanced,entropy,16.0,1024.0,-1.0,0.8962,0.6532603550047291,0.9203272562085726,0.4571054068357375,DecisionTreeClassifier(class_weight='balanced'),entropy,6.0,best,0.8202,0.38789130029105784,0.8180028321444354,0.5133023258409263
15,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,sag,0.7274,0.16326153846153846,0.8662508473454957,0.09212811387900356,balanced,entropy,20.0,1024.0,-1.0,0.897,0.6472229312610491,0.9199753654272669,0.47541988060915086,DecisionTreeClassifier(class_weight='balanced'),entropy,8.0,best,0.805,0.3661638938638075,0.8352574668939251,0.4946050328692041
16,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,saga,0.7245999999999999,0.12190144927536233,0.8662563836289797,0.1460292545634142,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,10.0,best,0.8135999999999999,0.37837032024926104,0.8409184893798791,0.5065502295890154
