,classifier,classifier__C,classifier__penalty,classifier__solver,Accuracy,Precision,ROC AUC,F1,class_weight,criterion,max_features,n_estimators,n_jobs,Accuracy,Precision,ROC AUC,F1,classifier,classifier__criterion,classifier__min_samples_leaf,classifier__splitter,Accuracy,Precision,ROC AUC,F1
15,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,sag,0.22199999999999998,0.029199999999999997,0.8063979571730571,0.056343104366248044,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,12.0,best,0.946,0.4050723046061653,0.9451163331769354,0.5561620019080238
16,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l2,saga,0.5928,0.014599999999999998,0.806323187790109,0.028171552183124022,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,14.0,best,0.9410000000000001,0.3788471606366343,0.9415541894319961,0.5310442597127759
17,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l2,sag,0.6288,0.017240425531914894,0.8063924940180417,0.033029859703028505,,,,,,,,,,DecisionTreeClassifier(class_weight='balanced'),entropy,16.0,best,0.9324,0.34862789382491044,0.9452089498852402,0.5018929062282365
18,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l2,saga,0.22199999999999998,0.029199999999999997,0.8064037201974923,0.056343104366248044,,,,,,,,,,,,,,,,,
19,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l2,sag,0.7071999999999999,0.09247365833145862,0.8065699482978538,0.16474192941852425,,,,,,,,,,,,,,,,,
20,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l2,saga,0.6876,0.09322038002755814,0.8065643352081286,0.16835626511068075,,,,,,,,,,,,,,,,,
21,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l2,sag,0.6954,0.09491518825176862,0.8077260482648857,0.1710042964706843,,,,,,,,,,,,,,,,,
22,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l2,saga,0.6898,0.09336901665052691,0.8077202852404506,0.1684968884507414,,,,,,,,,,,,,,,,,
23,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l2,sag,0.7001999999999999,0.09776768066028284,0.817675622456132,0.17596781689471802,,,,,,,,,,,,,,,,,
24,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l2,saga,0.7003999999999999,0.09784312587563287,0.8176869985702926,0.17609171729655923,,,,,,,,,,,,,,,,,
25,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l2,sag,0.742,0.11322105897689752,0.848839484965246,0.20087725750237104,,,,,,,,,,,,,,,,,
26,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l2,saga,0.7415999999999998,0.11305535290259902,0.8488449481202613,0.20061739483757832,,,,,,,,,,,,,,,,,
27,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l2,sag,0.7666000000000001,0.12278351156807361,0.8613717078268014,0.21544171467445122,,,,,,,,,,,,,,,,,
28,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l2,saga,0.7666000000000001,0.12278351156807361,0.8613773209165266,0.21544171467445122,,,,,,,,,,,,,,,,,
29,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l2,sag,0.7688,0.12261796318423952,0.8582289292821732,0.2148727792650768,,,,,,,,,,,,,,,,,
30,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l2,saga,0.7688,0.12261796318423952,0.8582403053963337,0.2148727792650768,,,,,,,,,,,,,,,,,
31,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l2,sag,0.7416,0.11359814422126438,0.8524559363722508,0.20066711198601944,,,,,,,,,,,,,,,,,
32,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l2,saga,0.7676000000000001,0.12143856080950703,0.856800767689006,0.21288994580915727,,,,,,,,,,,,,,,,,
33,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l2,sag,0.7658,0.11750870562408584,0.8493869912103905,0.20602392114168686,,,,,,,,,,,,,,,,,
34,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l2,saga,0.7672000000000001,0.12124635744594818,0.8565212282511696,0.21259505526349085,,,,,,,,,,,,,,,,,
35,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l2,sag,0.7624000000000001,0.11900402167952481,0.8551117429912948,0.2091533083976988,,,,,,,,,,,,,,,,,
36,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l2,saga,0.7672000000000001,0.12124635744594818,0.8564813368842531,0.21259505526349085,,,,,,,,,,,,,,,,,
37,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l2,sag,0.7569999999999999,0.1184602755977835,0.8544718507626176,0.2087100809975603,,,,,,,,,,,,,,,,,
38,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1000.0,l2,saga,0.7672000000000001,0.12124635744594818,0.8564698108353828,0.21259505526349085,,,,,,,,,,,,,,,,,
39,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l2,sag,0.766,0.12064635744594818,0.854533594749595,0.2116817589535409,,,,,,,,,,,,,,,,,
40,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10000.0,l2,saga,0.7674,0.12133300287051077,0.8564868000392684,0.21272967398852125,,,,,,,,,,,,,,,,,
0,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-08,l1,saga,0.5922,0.014799999999999999,0.5,0.02854387656702025,balanced,gini,1.0,1024.0,-1.0,0.9814,0.9904761904761905,0.9959395033915447,0.670344134710142,DecisionTreeClassifier(class_weight='balanced'),gini,1.0,best,0.9816,0.7621756961676317,0.8666238810606739,0.74899195140532
1,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-07,l1,saga,0.2226,0.03,0.5,0.0578309671257871,balanced,gini,2.0,1024.0,-1.0,0.985,0.9770186335403727,0.9966758208888067,0.7506496859396969,DecisionTreeClassifier(class_weight='balanced'),gini,2.0,best,0.9767999999999999,0.6623076637210377,0.8848295398959442,0.7144270808264392
2,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-06,l1,saga,0.5922,0.014799999999999999,0.5,0.02854387656702025,balanced,gini,4.0,1024.0,-1.0,0.9874,0.9785714285714286,0.9966601207132442,0.8004049861656478,DecisionTreeClassifier(class_weight='balanced'),gini,4.0,best,0.9720000000000001,0.5970600820559289,0.8921780685676406,0.6805678630456868
3,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1e-05,l1,saga,0.7777999999999998,0.0076,0.5,0.01464354527938343,balanced,gini,6.0,1024.0,-1.0,0.9878,0.960373563218391,0.995932089340845,0.8102296453373217,DecisionTreeClassifier(class_weight='balanced'),gini,6.0,best,0.9621999999999999,0.5070129078724539,0.9083008535418766,0.6256463782159409
4,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.0001,l1,saga,0.9625999999999999,0.0,0.5,0.0,balanced,gini,8.0,1024.0,-1.0,0.9875999999999999,0.9492049990185173,0.9951925107975281,0.808564999379436,DecisionTreeClassifier(class_weight='balanced'),gini,8.0,best,0.9570000000000001,0.4630137605925465,0.9173378143742138,0.5978282183446038
5,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.001,l1,saga,0.7773999999999999,0.0073999999999999995,0.5,0.014271938283510125,balanced,gini,12.0,1024.0,-1.0,0.9872,0.9435023041474654,0.9946789812628474,0.8005130772917581,DecisionTreeClassifier(class_weight='balanced'),gini,10.0,best,0.9481999999999999,0.4128014574214694,0.9309517442449071,0.5612127923755831
6,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.01,l1,saga,0.7614000000000001,0.12284933613211399,0.8551566796279044,0.21547593528300926,balanced,gini,16.0,1024.0,-1.0,0.9865999999999999,0.9250361869313484,0.9935107825294741,0.7918144194614782,DecisionTreeClassifier(class_weight='balanced'),gini,12.0,best,0.9426,0.3844710020097617,0.9279111227463416,0.5339780215561885
7,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",0.1,l1,saga,0.7712,0.1286995531351489,0.8653757980614843,0.22477266305322674,balanced,entropy,1.0,1024.0,-1.0,0.9818,0.9913043478260869,0.9961681515788747,0.679013209453126,DecisionTreeClassifier(class_weight='balanced'),gini,14.0,best,0.9393999999999998,0.37158343529540394,0.9317767860561762,0.5233040591249547
8,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",1.0,l1,saga,0.7722,0.1287970665593307,0.8642901253821076,0.22474606598662455,balanced,entropy,2.0,1024.0,-1.0,0.9856,0.9777142857142858,0.9969238279862973,0.7640836940836941,DecisionTreeClassifier(class_weight='balanced'),gini,16.0,best,0.9368000000000001,0.36073249208955377,0.9349713471085825,0.512125902992776
9,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",10.0,l1,saga,0.7718,0.12803357050219516,0.8640536654555346,0.2234145840299857,balanced,entropy,4.0,1024.0,-1.0,0.9872,0.9728110599078341,0.996416377405064,0.7960828993783707,DecisionTreeClassifier(class_weight='balanced'),entropy,1.0,best,0.9808,0.7303878040720146,0.8820147231116243,0.750771685372866
10,"LogisticRegression(class_weight='balanced', max_iter=5000, n_jobs=-1)",100.0,l1,saga,0.7718,0.12803357050219516,0.8640368261863589,0.2234145840299857,balanced,entropy,6.0,1024.0,-1.0,0.9885999999999999,0.9689149560117303,0.9957813881079989,0.82333046724713,DecisionTreeClassifier(class_weight='balanced'),entropy,2.0,best,0.9804,0.7090290806754223,0.9039682243445155,0.7582395535577682
